UserId, DisplayName, PostCount, CommentCount, TotalScore
2972, mynameisJEFF, 6, 1, 0
8088, user17241, 20, 8, 0
9215, Maassa, 3, 1, 0
9544, envy_intelligence, 4, 1, 0
9035, Miller, 15, 4, 0
9637, generall, 12, 4, 0
10584, FakeBrain, 17, 1, 0
12250, lex, 9, 6, 0
10189, vallismortis, 3, 1, 0
10050, Srikanth Guhan, 9, 1, 0
13521, chr0x, 10, 3, 0
13508, shanky_thebearer, 10, 4, 0
14167, p.paliwal, 8, 3, 0
14411, Nimrodshn, 6, 1, 0
14504, Cypher, 3, 2, 0
14910, user14910, 4, 1, 0
15032, SteveC, 6, 1, 0
15233, FishMonkey, 3, 1, 0
15258, Ikuyasu, 3, 4, 0
13688, addictedtohaskell, 3, 4, 0
16443, Simon Gray, 3, 3, 0
17712, Jean Carré, 6, 1, 0
18529, panther1, 5, 2, 0
8819, Ashay Tamhane, 2, 1, 0
21853, dmux, 3, 3, 0
23800, ratchet, 16, 3, 0
24235, Aditya Kumar Gupta, 11, 1, 0
8232, Jubbles, 3, 1, 0
27566, mtariq, 5, 2, 0
27645, anat, 7, 4, 0
30025, jshea, 3, 1, 0
25500, prisar, 3, 1, 0
30513, Long HDi, 3, 1, 0
31293, Randolph, 1, 4, 0
31391, Husam, 3, 1, 0
30690, ronilk, 5, 1, 0
31971, theIdiot, 3, 1, 0
32795, Sheel Stueber, 3, 1, 0
33509, Samyak Jain, 6, 5, 0
33947, Świstak35, 3, 1, 0
32192, cs0815, 16, 8, 0
37664, Steven Chen, 6, 1, 0
37898, JBGruber, 4, 1, 0
33025, Nicola Bernini, 4, 1, 0
10216, Mortezaaa, 11, 9, 0
41454, B K, 3, 1, 0
6433, Abdulrahman Bres, 29, 6, 0
43660, user77005, 3, 1, 0
44950, Achira Shamal, 6, 1, 0
44714, Yuki.U, 10, 1, 0
46283, nidkil, 4, 2, 0
43387, setCodesToFire, 3, 2, 0
49092, TheEnvironmentalist, 7, 2, 0
49733, Rodrigo Estrella, 6, 2, 0
50106, Taro NGUYEN, 12, 1, 0
29842, Engineero, 4, 2, 0
51478, Eyal S., 3, 1, 0
50013, Alex Lenail, 1, 1, 0
52371, Spurious, 4, 5, 0
52379, Victor, 9, 1, 0
53226, Djura Marinkov, 9, 2, 0
50123, Mohamed Amine Ouali, 4, 6, 0
57398, Stev, 3, 1, 0
57559, 1mike12, 9, 1, 0
57627, Sashaank, 3, 2, 0
57722, Aniruddh Khera, 3, 1, 0
59405, Jake Morris, 6, 1, 0
59655, Sanxofon, 5, 1, 0
60851, Mangla, 3, 1, 0
61400, dxdydz, 12, 1, 0
61765, Dan, 1, 2, 0
63548, Deni Avinash, 6, 4, 0
66974, Nirmine, 49, 26, 0
67751, Tim C., 6, 1, 0
68075, Eduardo Martinez, 4, 1, 0
68325, Frenchy, 5, 3, 0
69277, user2979630, 10, 3, 0
69777, Andrew, 5, 1, 0
51625, Rithwik Sudharsan, 3, 2, 0
70346, Luiz Amaral, 8, 1, 0
70555, user3613025, 8, 7, 0
69477, bpinaya, 4, 1, 0
71861, disney82231, 27, 1, 0
59437, qq3254, 6, 3, 0
16849, pmdaly, 7, 1, 0
51617, Saurabh Chauhan, 7, 6, 0
74304, Vladimir Nabokov, 3, 1, 0
75147, Lan Phuong, 3, 2, 0
75528, Mat, 13, 4, 0
75681, Mehdi bmp, 3, 1, 0
75974, Collin Cunningham, 4, 1, 0
76031, Saeed Ahmad, 6, 3, 0
76137, taga, 6, 6, 0
73251, ѕняєє ѕιиgнι, 13, 3, 0
76306, user276806, 5, 4, 0
76523, sherek_66, 30, 4, 0
77144, Zur Luria, 5, 5, 0
75606, harshtiwari, 3, 1, 0
75285, Angela, 2, 2, 0
78766, user48878, 3, 1, 0
79036, huma rehman, 4, 1, 0
80016, Ahmad, 3, 1, 0
80325, fibble, 4, 1, 0
2949, imk, 4, 1, 0
3047, lacton, 5, 1, 0
3577, Nikhil Katre, 3, 4, 0
6554, mindcrime, 8, 1, 0
8417, chrishmorris, 8, 1, 0
8653, SVR, 6, 1, 0
9486, Benjamin B., 9, 2, 0
9039, user5184, 4, 2, 0
10293, Toph, 3, 1, 0
14674, Mohamed Lakhal, 3, 1, 0
16235, Scott Beeson, 3, 1, 0
18000, tsorn, 7, 7, 0
16756, cdhit, 6, 3, 0
14153, Minoru, 5, 7, 0
20373, user4985694, 4, 1, 0
6486, user90593, 3, 1, 0
21707, Neil, 6, 5, 0
23699, fyselle, 3, 2, 0
24830, Silviu Tofan, 10, 11, 0
26522, mc8, 20, 25, 0
24011, sona_1105, 8, 1, 0
27194, KcFnMi, 10, 5, 0
28883, Lisa Anna, 4, 2, 0
28951, yosemite_k, 5, 1, 0
29399, Furqan Shaikh, 7, 2, 0
30907, J.Doe, 14, 2, 0
32220, sara, 40, 14, 0
32580, Paul Benn, 5, 2, 0
37629, Dipayan Sarkar, 1, 1, 0
38107, Mdhale, 6, 2, 0
37983, Karl Jiang, 3, 1, 0
39071, rloth, 1, 1, 0
39811, David Makovoz, 8, 1, 0
41344, Imago, 7, 1, 0
41675, Meo, 2, 1, 0
42121, Shanika Ediriweera, 3, 1, 0
42242, HOANG GIANG, 25, 1, 0
42578, Nehi Patel, 3, 7, 0
33569, Jay Patel, 4, 1, 0
42681, Ben, 15, 6, 0
45178, Noppawee Apichonpongpan, 4, 1, 0
45581, Joseew, 10, 3, 0
31879, elliptic_kid, 3, 1, 0
39911, APORIL, 4, 1, 0
47869, Simon Nicholls, 13, 2, 0
49308, ImAUser, 3, 2, 0
49835, moonman239, 6, 1, 0
50269, Pettrus Sherlock, 4, 3, 0
50449, uharsha33, 15, 8, 0
50832, Mike Evers, 11, 5, 0
50899, Yousuf, 17, 4, 0
47064, Javiss, 7, 1, 0
9273, lpt, 6, 1, 0
51719, Denis Candido, 5, 1, 0
52121, sharad kakran, 3, 2, 0
52360, Ilia Nikiforov, 5, 3, 0
53451, Rohan Kadakia, 9, 2, 0
53721, Georgio Sayegh, 4, 3, 0
53761, user59513, 4, 1, 0
54188, jeremy_rutman, 22, 4, 0
54262, Tanmay Kajbaje, 3, 1, 0
53850, mrt, 3, 2, 0
35364, DataNoob7, 12, 6, 0
56157, Jamsia, 3, 1, 0
30728, user6916458, 6, 1, 0
56355, Azza ABIDI, 7, 4, 0
57082, Engin, 22, 11, 0
57486, Chris Umphlett, 6, 4, 0
56858, CuriousPanda, 8, 3, 0
59337, JaYo, 6, 4, 0
59785, Nate Raw, 3, 1, 0
59874, Teddy Ward, 3, 2, 0
59877, Sai Somanath Komanduri, 4, 1, 0
49637, Kid_Learning_C, 10, 1, 0
60184, induction601, 4, 4, 0
52445, John Watts, 4, 1, 0
61997, Moran Neuhof, 2, 1, 0
62097, Sunil, 20, 12, 0
62887, BimBimBap, 7, 2, 0
64138, dungeon, 38, 16, 0
29329, Amir_P, 4, 1, 0
64797, j4520, 15, 1, 0
65139, Sarah Messer, 1, 1, 0
66411, Michał Kowalski, 4, 1, 0
66663, D_C, 5, 1, 0
60629, RAM SHANKER G, 10, 3, 0
8189, DGrady, 2, 1, 0
66707, Michael Joy, 9, 1, 0
47688, Gouda, 7, 3, 0
68541, MachineLearningGod, 9, 4, 0
67253, tomash, 1, 2, 0
68786, thegravity, 3, 1, 0
70097, ShowyTool, 3, 1, 0
70936, Sameer Kesava, 3, 1, 0
61849, mak, 10, 6, 0
71283, Kechen, 3, 3, 0
42522, Pardhu K, 9, 4, 0
71979, HLeb, 4, 1, 0
64870, belgiums, 19, 13, 0
73579, Polina, 6, 1, 0
33196, hwaxxer, 7, 8, 0
76064, Medz Benz, 3, 1, 0
67448, astro123, 5, 1, 0
74894, Bilgin, 8, 3, 0
77831, EArwa, 6, 20, 0
78059, minion_1, 8, 1, 0
79199, Bartek, 4, 2, 0
80118, Ganesh Kannan K S, 3, 1, 0
1028, user2070649, 3, 1, 0
1047, Peter Kirby, 3, 1, 0
974, elksie5000, 11, 2, 0
3108, Loiisso, 13, 2, 0
6559, Daniel, 13, 4, 0
8657, rach, 4, 1, 0
10085, Rohit, 4, 1, 0
12881, ontoligent, 3, 2, 0
14445, Yuwen Yan, 4, 2, 0
14681, Sagar Ghai, 3, 2, 0
9992, MrFroll, 3, 2, 0
15877, retsreg, 3, 1, 0
17248, Nick Duddy, 3, 2, 0
17644, Zieng, 3, 1, 0
18407, Max, 5, 1, 0
18676, Michail L, 3, 1, 0
16855, Kevin, 5, 1, 0
19095, Icaro Bombonato, 2, 1, 0
20702, Larry Muhlstein, 1, 1, 0
20907, Icarus, 10, 3, 0
21193, Nickel, 4, 1, 0
21449, Harshit Mahapatra, 3, 2, 0
23640, Majster, 5, 1, 0
24439, gregn, 5, 2, 0
25640, Jivan, 7, 2, 0
25696, Shlomi Schwartz, 9, 3, 0
27581, Eric Shain, 3, 3, 0
29204, WCMC, 32, 8, 0
29456, pmp, 8, 1, 0
17240, Kevin Glynn, 1, 1, 0
30290, shaud, 4, 1, 0
31457, f.g., 10, 13, 0
34110, mohRamadan, 4, 2, 0
34127, khangaroth, 3, 1, 0
39378, ZeiH, 3, 1, 0
16338, Breeze, 15, 4, 0
39656, Victor Khovanskiy, 4, 1, 0
39854, Snaggletooth, 6, 2, 0
39974, loginn, 3, 1, 0
41004, evaristegd, 4, 2, 0
40426, Lizou, 16, 4, 0
41414, Newbie01, 3, 1, 0
31639, MB., 4, 1, 0
40867, bragboy, 3, 3, 0
42046, user42046, 4, 1, 0
42515, PrestonH, 6, 2, 0
43384, Khaj, 7, 1, 0
43238, Chenxiong Yi, 5, 6, 0
44393, Boondoggle, 3, 3, 0
46054, Swastik Roy, 6, 2, 0
46132, paws, 4, 4, 0
46439, kPow989, 3, 2, 0
47239, Matthias Berth, 3, 1, 0
30427, Arslan Sohail, 6, 4, 0
50307, Christopher Klaus, 3, 1, 0
41740, TheOpti, 10, 2, 0
51581, Abhishek Saxena, 3, 2, 0
50881, santobedi, 16, 4, 0
42587, amitection, 7, 3, 0
52611, Andrej Naumovski, 3, 1, 0
42230, ironman, 6, 1, 0
31496, Osama Talaat, 3, 1, 0
55097, erdal.karaca, 3, 2, 0
57048, samben, 3, 1, 0
57445, Bhaskar Sharma, 12, 4, 0
33163, Ishan Khatri, 7, 1, 0
57515, Joshua, 8, 6, 0
57745, GG24, 3, 2, 0
57015, KeyPi, 6, 4, 0
58741, Carl, 3, 2, 0
60108, gavin, 4, 2, 0
51424, Cat C., 2, 1, 0
61440, TheCuriouslyCodingFoxah, 6, 1, 0
64394, bastian, 4, 1, 0
59446, ZelelB, 25, 19, 0
65338, Swarnim Kumar, 8, 1, 0
62910, 1961DarthVader, 4, 3, 0
61413, Madhi, 3, 1, 0
26510, user697911, 9, 1, 0
68006, vis7, 5, 2, 0
68370, Alejandro , 4, 2, 0
68869, Itay Bachar, 4, 2, 0
69020, Atul Mahajan, 9, 2, 0
69335, NikitaFM, 4, 4, 0
69481, JChat, 26, 12, 0
69689, Sympa, 13, 4, 0
70126, Blitva, 3, 1, 0
71361, Nicolas, 3, 2, 0
71637, Bhupesh_decoder, 4, 1, 0
73269, vineela karnati, 4, 1, 0
73465, CoderEnthusiast, 3, 2, 0
74068, Taylor, 10, 1, 0
74649, raffamaiden, 9, 1, 0
64109, lilis gumilang, 6, 4, 0
75276, HeroMonk, 3, 1, 0
75289, guest, 3, 1, 0
75377, william, 3, 2, 0
75657, imageimbalanceuser, 6, 3, 0
76333, MSS, 1, 1, 0
77054, Justin Messi, 3, 1, 0
77102, ten do, 23, 17, 0
77982, anagha s, 3, 1, 0
79016, anuj tyagi, 5, 1, 0
62990, Mahamutha M, 5, 3, 0
53, Clayton, 10, 1, 0
839, user3279453, 3, 1, 0
960, Abdelmawla, 9, 2, 0
883, fxm, 2, 2, 0
1235, user3782364, 6, 3, 0
5029, Swan87, 6, 1, 0
6536, zen, 3, 1, 0
8273, likelihoodFunction, 4, 1, 0
8839, Rejeena, 3, 1, 0
9033, Ciochi, 3, 4, 0
982, martina, 13, 3, 0
9947, Rhonda, 6, 4, 0
12798, Tobias Würfl, 11, 2, 0
12996, Sredny M Casanova, 3, 1, 0
13106, Doug Fir, 3, 2, 0
13168, Wendell Blatt, 4, 1, 0
13516, AlFagera, 3, 1, 0
12378, gaurus, 12, 1, 0
16749, Nikita Chopra, 7, 1, 0
17078, Data Science Dojo, 3, 2, 0
14562, darksurfer, 5, 1, 0
20873, jame_smith, 3, 1, 0
20981, nachti, 1, 1, 0
21182, Seth, 4, 1, 0
15961, user3939059, 13, 5, 0
23983, Jason Feng, 4, 1, 0
26445, Canovice, 7, 1, 0
27000, EnDorphin, 5, 1, 0
27822, R.T., 3, 1, 0
28344, Abhishek Pathak, 8, 5, 0
19014, user20160, 4, 2, 0
27231, Swordsman, 16, 14, 0
29580, Shyama, 13, 14, 0
30006, Manik, 41, 2, 0
30859, sokokaleb, 3, 3, 0
31052, MentatOfDune, 2, 1, 0
31171, Artem Kochnev, 3, 1, 0
18501, Peter Krejzl, 15, 3, 0
35399, ocean800, 12, 2, 0
35764, dumkar, 2, 1, 0
35908, Zhang Yu, 8, 2, 0
36971, nKarza, 3, 1, 0
37288, T. Schwartz, 4, 1, 0
38983, usman, 3, 2, 0
38917, aalberti333, 7, 1, 0
18984, ash, 3, 2, 0
35503, addcolor, 17, 1, 0
41535, Alexander Okunev, 9, 2, 0
41785, ldavila07, 7, 1, 0
41072, Imed, 12, 16, 0
25345, Thirupathi Thangavel, 18, 4, 0
43309, freesoul, 22, 1, 0
45389, Amanda Spolti, 4, 2, 0
45485, sunsets, 3, 1, 0
15902, The6thSense, 20, 9, 0
46164, CP3O, 4, 2, 0
46886, jchaykow, 25, 7, 0
47202, user73749, 3, 1, 0
47322, Turo, 3, 2, 0
47698, Harini Vaidyanath, 1, 1, 0
47290, maxisme, 3, 1, 0
27204, Jean-Phi N, 1, 1, 0
49852, SR_ml, 8, 1, 0
49923, Ethereal, 1, 1, 0
50162, theupandup, 3, 3, 0
50440, user3326682, 9, 1, 0
50746, jma, 13, 1, 0
51504, J.R., 3, 2, 0
51511, baf84b4c, 9, 3, 0
51601, user8250319, 3, 1, 0
51639, Slightly Higher Average User, 3, 1, 0
52148, mhmhsh, 3, 2, 0
53088, Giorgi Jambazishvili, 4, 1, 0
54064, Shilpa Kancharla, 3, 1, 0
57002, NAGA, 1, 1, 0
57167, iblasi, 3, 1, 0
57483, user3473161, 3, 1, 0
58309, Subhash, 5, 1, 0
58628, liyuan, 7, 1, 0
59957, jmsinusa, 2, 1, 0
60325, Skary, 6, 2, 0
49831, Mvkt, 3, 4, 0
61362, Frank, 4, 3, 0
61544, alex_the_great, 7, 6, 0
61717, Matt, 3, 1, 0
62484, Wailu, 3, 1, 0
62762, Belphegor, 7, 2, 0
64035, Tamil Selvan S, 7, 2, 0
64308, varun, 4, 4, 0
64315, Etienne Ott, 4, 2, 0
64533, LaSul, 5, 6, 0
64399, HarJinder Singh, 3, 1, 0
64966, Khushhalm, 4, 1, 0
389, miraculixx, 6, 3, 0
66379, MBach, 1, 1, 0
66656, mbass, 3, 1, 0
66736, Antoine Savine, 7, 3, 0
67089, deKeijzer, 5, 1, 0
67931, Maths12, 6, 4, 0
70285, wny, 4, 1, 0
70715, Pierz, 1, 1, 0
70774, Kev Schl, 3, 5, 0
70922, maxachmed, 5, 1, 0
73259, Michael Corley MBA LSSBB, 1, 1, 0
62128, Radek, 5, 2, 0
74640, DataScienceAspirant, 9, 1, 0
75003, Sarita , 3, 1, 0
75507, Matthew Gertner, 3, 1, 0
29832, echan00, 3, 2, 0
75886, Jonas Roth, 3, 2, 0
57207, Roman Glushko, 5, 1, 0
76156, Vinit Sutar, 12, 6, 0
77357, IDK, 3, 1, 0
77877, Arsalan khan, 3, 1, 0
77997, DaddyMike, 3, 1, 0
69785, eemamedo, 6, 2, 0
79055, Michael Hsu, 7, 1, 0
79231, Doflaminhgo, 4, 1, 0
237, blue-sky, 13, 2, 0
5199, user991710, 11, 3, 0
7713, Dennis, 3, 2, 0
7909, Steve Rowland, 3, 2, 0
8381, apSTRK, 4, 2, 0
9461, Totem, 29, 9, 0
10210, spt025, 15, 6, 0
10318, Ardeshir, 3, 1, 0
10346, PhilMacKay, 4, 1, 0
10353, Yash Lundia, 3, 3, 0
10404, Martin Vseticka, 1, 4, 0
12516, tofu_bacon, 3, 3, 0
13955, AnserGIS, 2, 1, 0
14353, Bg1850, 3, 4, 0
13145, ramana_k, 11, 2, 0
10240, user3841581, 6, 1, 0
17101, bma, 3, 2, 0
17618, Timmmm, 7, 4, 0
17841, Bhavesh Oswal, 3, 1, 0
14070, Arnold Klein, 22, 5, 0
3486, Sitz Blogz, 7, 1, 0
18787, Ole Petersen, 21, 9, 0
11062, rkjt50r983, 3, 1, 0
18969, GameOfThrows, 1, 2, 0
2608, karthikbharadwaj, 2, 3, 0
21692, Andis, 5, 1, 0
20974, edwin, 16, 1, 0
21982, NicoDean, 4, 2, 0
23905, sonaam1234, 6, 4, 0
24742, Chandresh Gupta, 11, 3, 0
25070, Ray, 1, 1, 0
25163, JoelKuiper, 12, 1, 0
25750, tripleee, 3, 2, 0
21369, Vladislav Ladenkov, 5, 1, 0
16211, Neal, 1, 1, 0
27213, Labo, 5, 2, 0
28049, emrahozkan, 6, 2, 0
28881, Masum, 3, 1, 0
29790, coderdave, 6, 4, 0
30622, Johnnylin, 3, 1, 0
31335, Agraynel Chen, 3, 2, 0
31948, Tobias, 13, 3, 0
33018, Blazej Kowalski, 6, 4, 0
33447, albarji, 2, 1, 0
35738, AxGryndr, 3, 2, 0
2862, sparc_spread, 3, 1, 0
38487, R__A_a_, 5, 1, 0
40162, trolkura, 9, 5, 0
40391, Ben, 3, 2, 0
38226, AR_, 3, 2, 0
40659, Iltl, 13, 2, 0
40962, thovex, 3, 1, 0
26853, kiliantics, 3, 3, 0
43141, snowparrot, 11, 1, 0
43367, Sebastian, 4, 3, 0
31009, omar, 3, 1, 0
45182, bbennett36, 13, 1, 0
45996, user45996, 5, 1, 0
46305, Pablo Messina, 37, 4, 0
46424, Christopher Costello, 3, 2, 0
50532, Bn.F76, 13, 1, 0
50828, Saptarshi Roy, 23, 9, 0
51349, Aldazar, 3, 2, 0
51905, Vamsiga, 3, 3, 0
53629, Fansly, 3, 2, 0
53976, chatrapathi, 4, 1, 0
46748, Universalis0, 10, 6, 0
51515, stressed out, 9, 9, 0
44560, Tina J, 3, 2, 0
56159, hadeer, 3, 6, 0
53768, SomeRandomPhysicist, 3, 2, 0
56702, lincr, 10, 3, 0
54820, daxu, 12, 2, 0
57046, Fatty, 3, 1, 0
58747, ravishankar, 8, 1, 0
59410, efremale, 3, 1, 0
59838, p126018 Ali Raza, 3, 1, 0
60099, Victor, 6, 5, 0
60172, jonathan eslava, 4, 1, 0
60544, hpmurg, 3, 3, 0
60955, Piyush Singhal, 3, 3, 0
61239, Ricky, 4, 1, 0
61998, Paul Zierep, 11, 2, 0
62082, Radia Karim, 4, 3, 0
63171, Steztric, 12, 3, 0
61790, rhoitjadhav, 10, 1, 0
65291, G Fry, 7, 4, 0
66336, datariel, 8, 1, 0
66345, jntrcs, 3, 1, 0
66738, thelaw, 6, 2, 0
67239, KSPR, 6, 2, 0
53002, user3613919, 3, 2, 0
67428, sara zohra AHMED BACHA, 3, 1, 0
67485, C. Ho, 3, 1, 0
69535, Camilla, 11, 1, 0
70094, torBhakt, 3, 1, 0
70845, mister lee, 3, 2, 0
54835, Shreyas S, 3, 2, 0
73035, KarthikKulkarni, 6, 1, 0
73164, Daniel Rivas, 6, 1, 0
64041, MGM, 3, 5, 0
74081, Tom, 3, 1, 0
74525, Faiz Kidwai, 19, 1, 0
73680, rima, 9, 5, 0
75952, Fabieng, 6, 5, 0
141, Stu, 6, 4, 0
76452, astiegler, 1, 3, 0
76946, Chris Ng, 3, 4, 0
77149, Oooaaa, 3, 1, 0
77313, Peter DeWeirdt, 4, 1, 0
77566, Ana Smile, 6, 4, 0
78539, wn0, 1, 1, 0
80135, miwe, 3, 1, 0
78983, 00schneider, 3, 3, 0
1223, user3659451, 11, 1, 0
3321, Eleanore, 3, 1, 0
7739, Nagia, 7, 2, 0
9488, Antonio Edgar Martinez, 3, 2, 0
9928, cladelpino, 3, 1, 0
10322, user10322, 3, 5, 0
10344, Ire, 3, 1, 0
12377, user2409011, 21, 5, 0
13416, ajrwhite, 5, 2, 0
13818, Jacky Ma, 3, 1, 0
13978, guaraqe, 5, 1, 0
14391, Vinay, 4, 3, 0
14047, mattdns, 3, 1, 0
15686, huji1991, 3, 2, 0
14688, prashanth, 3, 5, 0
16366, PidgeyUsedGust, 2, 1, 0
16646, jai , 3, 5, 0
17034, Shileen Upadhyay, 3, 1, 0
17149, Simon, 3, 1, 0
17020, silverstone, 10, 1, 0
17937, PeyM87, 3, 1, 0
15685, nikicc, 5, 5, 0
24077, Saksham, 22, 7, 0
23865, Mike, 3, 1, 0
26775, sam venu, 3, 1, 0
26903, TPArrow, 3, 1, 0
28211, Raj, 6, 1, 0
28385, theateist, 10, 3, 0
27704, robintibor, 3, 1, 0
20308, Kajal Puri, 4, 1, 0
25407, kruparulz14, 3, 2, 0
30856, user122358, 10, 3, 0
30492, melwin_jose, 3, 2, 0
33188, Saeed Esmaili, 4, 4, 0
33728, user66081, 8, 1, 0
37186, Michael Dyatchenko, 3, 1, 0
31092, jasonMmedina, 4, 2, 0
8754, Brian Borchers, 2, 1, 0
32503, datapug, 7, 2, 0
39929, kevin, 26, 7, 0
39588, Andrew King, 5, 1, 0
42200, Shane , 5, 3, 0
42495, anush95, 3, 1, 0
42903, hans, 4, 2, 0
44649, yashhy, 4, 1, 0
33688, francium87d, 1, 2, 0
46309, user134132523, 12, 5, 0
46590, Amir, 8, 4, 0
46779, wubzorz, 4, 3, 0
47958, Mike Crumley, 11, 2, 0
49098, Luke, 3, 1, 0
47858, Aechlys, 4, 3, 0
49603, Shubham Jain, 3, 1, 0
49665, Fabien, 4, 2, 0
49884, Mutafaf, 7, 2, 0
50077, Nika, 6, 1, 0
50869, saranyavsr, 7, 1, 0
49678, PedroGonçalves, 6, 1, 0
47856, Bence Mélykúti, 15, 4, 0
51000, mtosic, 4, 4, 0
50956, MuhsinFatih, 4, 2, 0
51589, Sabrina, 9, 3, 0
51724, Nands, 3, 2, 0
51829, xman, 3, 1, 0
29180, fistynuts, 1, 1, 0
29033, Roshan Mehta, 14, 4, 0
39102, Y0gesh Gupta, 4, 2, 0
55042, iKnowNothing, 3, 2, 0
45913, gabboshow, 8, 2, 0
56904, user650261, 4, 2, 0
56938, counterpig, 9, 4, 0
58065, Pranav Patel, 3, 2, 0
58306, Giordano, 11, 2, 0
58321, Nagesh Rathi, 4, 3, 0
59049, Kampi, 3, 3, 0
58789, CodeMaster GoGo, 34, 11, 0
61744, Ryan, 7, 1, 0
50870, Coolio2654, 20, 4, 0
62393, Marinos Zagkotsis, 3, 2, 0
64126, E. Dem , 3, 4, 0
64715, Maggi Iggam, 6, 5, 0
66539, jenny, 10, 2, 0
66931, Arjun, 5, 2, 0
68034, Manasvi Duggal, 14, 4, 0
68864, dreadedHarvester, 3, 1, 0
10870, Amir, 7, 1, 0
70000, Juan Haladjian, 1, 1, 0
70515, Yogesch, 6, 6, 0
54178, craq, 5, 3, 0
71033, Ran Elgiser, 2, 2, 0
65593, Brale_, 1, 2, 0
71501, addicted, 3, 2, 0
71809, ismlhk, 3, 1, 0
15547, Robino, 3, 3, 0
74132, mstaedtler, 3, 3, 0
74457, yoyostein, 3, 1, 0
63780, Pratham, 6, 3, 0
73938, Guilherme Felipe Reis, 9, 8, 0
76131, Shivam Sharma, 5, 1, 0
76863, mess1n, 3, 1, 0
77225, Alex Larionov, 4, 1, 0
77227, Benjamin Ricard, 8, 1, 0
49007, user1767774, 5, 3, 0
78758, Aamir Ahmad Ansari, 7, 2, 0
79198, rlc, 4, 1, 0
79421, Sql_Pete_Belfast, 3, 3, 0
79615, Manoj kumar Reddy, 3, 2, 0
80447, Jab, 4, 1, 0
917, user697110, 7, 2, 0
2792, Ivoire, 6, 1, 0
3530, Nima Shayanfar, 7, 2, 0
5042, Diego, 3, 3, 0
6636, user3256725, 3, 2, 0
8059, StrikeR, 1, 1, 0
8969, Zahra Hnn, 4, 1, 0
9287, user3848891, 3, 1, 0
9974, DJohnson, 4, 3, 0
12294, Chris, 6, 2, 0
13054, burk, 3, 1, 0
15253, user6214, 3, 3, 0
9670, Matt O'Brien, 4, 1, 0
13034, Danny, 6, 1, 0
15955, Divyang Shah, 1, 3, 0
17081, саша, 3, 4, 0
17359, Ceylon, 7, 3, 0
18014, ron, 4, 1, 0
20800, user1367204, 12, 3, 0
21478, Ken Y-N, 5, 2, 0
23420, jab, 4, 2, 0
23847, Ceem, 3, 1, 0
24790, John_Rodgers, 25, 3, 0
25891, Crashalot, 6, 2, 0
13235, Peter Gerhat, 21, 6, 0
15464, GGA, 13, 3, 0
30435, Ajay H, 14, 2, 0
30925, Jeevansai Jinne, 4, 3, 0
32791, BenDundee, 6, 1, 0
33970, Sabbiu Shah, 11, 2, 0
33301, minkyung, 3, 2, 0
35697, Nmaple, 3, 3, 0
38584, Tom Lous, 4, 2, 0
38960, pavelexpertov, 3, 2, 0
39533, mjosh, 7, 3, 0
40285, E DENDEKKER, 4, 2, 0
15384, Roman, 3, 1, 0
41029, Jérôme, 2, 1, 0
41701, joffdd, 3, 1, 0
41764, Sujay_K, 3, 2, 0
26009, shripati007, 6, 2, 0
42031, user42031, 4, 1, 0
42854, Corey Kennedy, 3, 2, 0
43791, Emanuel Huber, 8, 1, 0
44207, saulgoodman, 4, 1, 0
45018, Ahsan Nawaz, 6, 1, 0
45916, tim_xyz, 24, 3, 0
45962, nick88, 3, 2, 0
38520, Oswald, 8, 2, 0
50300, Akhil Katpally, 3, 1, 0
50391, Ali Hassan, 3, 3, 0
50625, A.D., 12, 7, 0
51143, Anasovich, 6, 1, 0
51582, metdos, 4, 4, 0
23334, Nutle, 23, 18, 0
46868, Rick vm, 4, 1, 0
52669, Ziemo, 8, 2, 0
52663, Ryan Gross, 4, 3, 0
51262, Neoares, 9, 2, 0
53928, Zézouille, 12, 4, 0
54663, Azeworai, 6, 2, 0
55096, Guido Salimbeni, 3, 1, 0
52021, Sanath Bharadwaj, 3, 2, 0
56641, Jozf, 6, 1, 0
57091, jdehesa, 7, 6, 0
59436, gammay, 7, 3, 0
60531, jai sundar, 4, 2, 0
60608, nikitok56, 3, 2, 0
63204, Bruno Murino, 5, 1, 0
63779, TARBOUN, 4, 8, 0
65319, Brown, 15, 3, 0
13268, Rod0n, 3, 2, 0
66155, Mefitico, 5, 2, 0
68011, Mapp, 13, 1, 0
68028, SUSHANT PRAKASH PATIL, 6, 1, 0
68353, Michał Kardach, 30, 3, 0
68772, Navneeth , 3, 1, 0
69945, Jose Luis Montalvo Ferreiro, 6, 1, 0
69963, Tauno Tanilas, 31, 2, 0
70123, Alfaisal Albakri, 4, 2, 0
70407, srigot55, 7, 2, 0
71059, Arka Patra, 3, 1, 0
71613, wiseculprit, 6, 1, 0
74261, sayan sen, 17, 17, 0
74710, a2nineu, 3, 1, 0
75010, John Cataldo, 3, 2, 0
75428, Jindřich, 3, 1, 0
75687, Arjun, 7, 2, 0
38556, Bastian, 7, 3, 0
76356, jerry, 7, 8, 0
76392, tired coder, 3, 3, 0
76413, Dan McConkey, 6, 3, 0
76521, AjayMurala, 3, 2, 0
3320, anonymous, 6, 4, 0
76937, Nshuya, 5, 1, 0
64983, Surreal Everything, 4, 1, 0
78064, LukeSkywalker, 3, 2, 0
79728, learner, 5, 1, 0
895, Yuval F, 6, 1, 0
5086, ChrisArmstrong, 3, 1, 0
8951, Beginner, 8, 1, 0
